山核桃大街谋杀案,https://pic.arkread.com/cover/ebook/f/39387310.1653698622.jpg!cover_default.jpg,https://read.douban.com/ebook/39387310/,"[英] 阿加莎·克里斯蒂, 译者: 王占一",山核桃大街上有一所留学生宿舍，这里住着肤色不同、性格迥异的男男女女，相处还算和睦。只是近来，接连发生诡异的失窃事件，丢失的都是不太值钱的东西，比如灯泡、姑娘用的口红、一只鞋子之类的。女管家哈伯德太太没太在意，直到有一个姑娘的毕业论文被人泼了墨水，她才觉得此事暗藏恶意，必须严肃对待。  哈伯德太太找来波洛调查，波洛在宿舍里提议“报警”，此言一出，当晚便有人“自首”。然而自首的姑娘第二天都死了，并被拙劣地伪装成自杀。凶案将警察引来了山核桃大街，更疯狂的凶杀也接踵而至。残忍的真凶真的是涉世未深的学生之一吗？    无可争议的侦探小说女王，侦探文学史上最伟大的作家之一。  阿加莎•克里斯蒂原名为阿加莎•玛丽•克拉丽莎•米勒，一八九○年九月十五日生于英国德文郡托基的阿什菲尔德宅邸。她几乎没有接受过正规的教育，但酷爱阅读，尤其痴迷于歇洛克•福尔摩斯的故事。  第一次世界大战期间，阿加莎•克里斯蒂成了一名志愿者。战争结束后，她创作了自己的第一部侦探小说《斯泰尔斯庄园奇案》。几经周折，作品于一九二○正式出版，由此开启了克里斯蒂辉煌的创作生涯。一九二六年，《罗杰疑案》由哈珀柯林斯出版公司出版。这部作品一举奠定了阿加莎•克里斯蒂在侦探文学领域不可撼动的地位。之后，她又陆续出版了《东方快车谋杀案》、《ABC谋杀案》、《尼罗河上的惨案》、《无人生还》、《阳光下的罪恶》等脍炙人口的作品。时至今日，这些作品依然是世界侦探文学宝库里最宝贵的财富。根据她的小说改编而成的舞台剧《捕鼠器》，已经成为世界上公演场次最多的剧目；而在影视改编方面，《东方快车谋杀案》为英格丽•褒曼斩获奥斯卡大奖，《尼罗河上的惨案》更是成为了几代人心目中的经典。  阿加莎•克里斯蒂的创作生涯持续了五十余年，总共创作了八十部侦探小说。她的作品畅销全世界一百多个国家和地区，累计销量已经突破二十亿册。她创造的小胡子侦探波洛和老处女侦探马普尔小姐为读者津津乐道。阿加莎•克里斯蒂是柯南•道尔之后最伟大的侦探小说作家，是侦探文学黄金时代的开创者和集大成者。一九七一年，英国女王授予克里斯蒂爵士称号，以表彰其不朽的贡献。  一九七六年一月十二日，阿加莎•克里斯蒂逝世于英国牛津郡沃灵福德家中，被安葬于牛津郡的圣玛丽教堂墓园，享年八十五岁。,112710字,15.99元
牵风记,https://pic.arkread.com/cover/ebook/f/436533010.1687856528.jpg!cover_default.jpg,https://read.douban.com/ebook/436533010/,徐怀中,投奔延安的青年学生汪可逾，路经“夜老虎团”驻地，因一曲古琴《高山流水》，与团长齐竞相识，成为他部下的一名文化教员。汪可逾聪明灵动、冰清玉洁，齐竞文武双全、儒雅健谈，在浪漫激越的战地恋歌即将奏响之际，却发生了难以预料的突发事件……  骑兵通信员曹水儿高大威猛、勇敢果决，为齐竞所看重，也颇受女性青睐。在漫天烽火中，他却时常自我失控，终于酿成了悲剧……  在晋冀鲁豫大军千里挺进大别山的战火中，汪可逾、齐竞、曹水儿等人的命运有着怎样的演变？那匹灵性神奇、善解人意的老军马又该如何功德圆满，死而无憾？  小说血色唯美，空灵奇崛。既有对战争、人性的深刻思考，也有人与大自然神奇关系的表现，亦真亦幻，拓展了战争文学的创作空间。    徐怀中（1929-2023）1945年参加八路军，曾任昆明军区宣传部副部长、文化部副部长，解放军艺术学院文学系主任，解放军总政治部文化部部长；全国政协委员，中国作协副主席，全国文联委员。从文工团团员到将军部长，亦文亦武，一生跌宕起伏。  著有长篇小说《我们播种爱情》，中篇小说《地上的长虹》，电影文学剧本《无情的情人》，中短篇小说集《没有翅膀的天使》《徐怀中小说选》《徐怀中代表作》，长篇纪实文学《底色》等。《西线轶事》获全国优秀短篇小说奖，《底色》获鲁迅文学奖。,124206字,34.0元
折尽春风,https://pic.arkread.com/cover/ebook/f/199384134.1653694744.jpg!cover_default.jpg,https://read.douban.com/ebook/199384134/,是今,为了筹措银两安抚凉薄父亲，鬼马少女云翡突发奇想比“钱”招亲，少年将军尉东霆重金应征，轻松化解“我和你妈同时落水该救谁”的千古难题，一举成为她的如意“狼”君。  赔了夫人又折兵，易容、被劫持、设计出逃，云翡机关算尽却再也逃不出他的掌心。只能携手并肩与之一步步登上权力的顶峰，并沉溺在尉东霆的甜蜜宠爱里甘之如饴。  此后一生，折尽春风，与君共度。    是今，自由撰稿人，已出版《幸得相逢未嫁时》《三只鸳鸯一对半》《佳期有约》《草莽红颜》《上仙难求奈何情深》《就算不能与你到最后》等作品。,280638字,29.8元
黄狗,https://pic.arkread.com/cover/ebook/f/476090475.1722501397.jpg!cover_default.jpg,https://read.douban.com/ebook/476090475/,"[英] 马丁·艾米斯（Martin Amis）, 译者: 彭青龙",★艾米斯探索了父权制和男性气质的整个大厦  ★人与人之间产生的暴力；男女之间曲折的联盟  ★以及业已消失的可以保护我们未来和后裔的梦想  汉·米欧在伦敦一家酒馆的花园里惨遭袭击，头部受到重创，之后他的妻子和女儿发现她们和一个陌生人生活在一起——这个人难以捉摸、暴力、报复心重、失忆：“他的状况就像二十一世纪：让人想从其中醒来”。  虽然这可能会让他的家人感到震惊，但汉·米欧的新个性却与他所生活的城市和时代相得益彰。因为这里是小报记者克林特-斯莫克（Clint Smoker）笔下恶毒的伦敦，他每天报道的不正当性关系和令人愤慨的丑闻就像他脖子上的绞索一样虚假。在这个世界里，英国国王在巴黎包养了一名中国情妇，并试图压阻止他15岁女儿在浴缸里“偷情”的视频在互联网上传播。在这个世界里，有杀手、色情业者、大亨和流离失所的皇室成员。在这个世界里，聪明人做出了难以启齿的行为，而保镖却无法提供任何保护。  《黄狗》是马丁·艾米斯最出色的作品：幽默、激烈、狡黠、深刻。艾米斯一以贯之探索了父权制和男性气质的整个大厦；人与人之间产生的暴力；男女之间曲折的联盟；以及业已消失的可以保护我们未来和后裔的梦想。    马丁·艾米斯，英国当代著名作家，1949年生于牛津文学世家，著名小说家金斯利·艾米斯之子。与伊恩·麦克尤恩（Ian McEwan）、朱利安·巴恩斯（Julian Barnes）齐名。1974年，艾米斯凭其处女作《雷切尔文件》摘得毛姆文学奖，并被誉为“文学天才”。在接下来的半个世纪里，他又创作了十四部小说、两部短篇小说集、八部文学评论和报告文学作品，其中《金钱——绝命书》（1984）入选《时代》杂志“一百部最佳英语小说”之列；《时间箭——罪行的本质》（1991）和《黄狗》（2003）先后入围布克奖提名；其回忆录《经历》获詹姆斯·泰特·布莱克纪念奖。2008年，《泰晤士报》将他评为1945年以来英国最伟大的50位作家之一。他那令人陶醉的喜剧天赋表达了他对人类经历的深刻理解，尤其是对人类最残酷经历的理解，艾米斯以悲怆而充满激情的笔触描写了从男性气质、电影暴力到核武器、纳粹医生等一系列令人震惊的主题。他的著作已被翻译成38种语言，为21世纪之交的晚期资本主义社会提供了不可磨灭的肖像和批判。他于2023年去世。,198772字,81.99元
你在高原（第一部）：家族,https://pic.arkread.com/cover/ebook/f/110748258.1653700130.jpg!cover_default.jpg,https://read.douban.com/ebook/110748258/,张炜,《你在高原》讲述的是一批上世纪50年代出生的人的经历。围绕主人公宁伽不断探究父辈及家族的兴衰、苦乐、得失和荣辱，在广阔的背景上展示当代人的生活状态和心理特质。全书分三十九卷，归为十个单元，包罗万象、精彩纷呈，是一部足踏大地之书，一部行走之书，一部“时代的伟大记录”。各种人物和传奇、各种隐秘的艺术与生命的密码悉数囊括其中。    张炜，1956年11月生于山东省龙口市，原籍山东省栖霞县。现为专业作家，山东省作家协会主席。1975年开始发表诗，1980年开始发表小说、散文、文论等。代表作有长篇小说《古船》、《九月寓言》、《家族》、《柏慧》、《外省书》、《能不忆蜀葵》、《丑行或浪漫》，中篇小说《瀛洲思絮录》、《秋天的愤怒》、《蘑菇七种》，短篇小说《冬景》、《声音》、《一潭清水》、《海边的雪》，散文《融入野地》、《夜思》、《羞涩和温柔》，长诗《皈依之路》、《松林》等。出版有《张炜文库》（1—10卷）。《你在高原》获第八届茅盾文学奖。,366624字,30.0元
亚瑟王（卷一）：凛冬王,https://pic.arkread.com/cover/ebook/f/159263805.1653696118.jpg!cover_default.jpg,https://read.douban.com/ebook/159263805/,"[英] 伯纳德·康威尔, 译者: 孟汇一",我要书写的，是很久很久以前，在这块名为不列颠的土地上，我的主君亚瑟的故事。他是战神，是无冕之王，是上帝之敌。你们大都听说过他的名字，却未曾像我一样为他伤心泪流……  故事始于一个婴儿的诞生。  他是德莫尼亚王国的新王储，亚瑟的侄儿，也是一个孱弱的瘸子。  他承载了祖父至尊王乌瑟的希望，在疯子聚集的阿瓦隆接受庇护，是上帝和王国的宠儿。然而亚瑟，伟大的亚瑟，德莫尼亚真正的守护者，却得不到应有的公正对待。  直至撒克逊人大举入侵，法师梅林为寻求十三神器消失于俗世，失去指引的不列颠诸王这才惊觉他们早已亲手葬送了退路……  不列颠，抛却信仰、罪孽深重的不列颠，在亚瑟和梅林的努力之下，能否重获诸神荣宠，回归昔日统一盛景？    伯纳德·康威尔（Bernard Cornwell），英国历史小说家，代表作包括《理查夏普的冒险》《撒克逊传说》。他的作品题材多以各个时期的重大战争为背景，以复杂的人性和深邃的故事构架见长。在他笔下，真实与虚构交织，消逝的历史重新跃然纸上。截止2015年，其全球作品累积销量已达3000万册以上，《冰与火之歌》作者乔治·R.R.马丁更公开表示康威尔是他最喜欢的历史小说家。,311279字,24.4元
基度山恩仇记（下）,https://pic.arkread.com/cover/ebook/f/743437.1653693589.jpg!cover_default.jpg,https://read.douban.com/ebook/743437/,"[法] 大仲马, 译者: 郑克鲁",《基度山恩仇记》，现多译为《基督山伯爵》，是法国著名作家大仲马的代表作。故事讲述，法老号大副唐泰斯受船长委托，为波拿巴党人送了一封信，遭到两个卑鄙小人和法官的陷害，被打入死牢。狱友法里亚神甫向他传授各种知识，并在临终前把埋于基督山岛上的一批宝藏秘密告诉了他。唐泰斯越狱后找到了宝藏，成为巨富。从此更名基督山伯爵，重返法国，报答了恩人，惩罚了仇人。故事充满浪漫的传奇色彩，章章奇特新颖，引人入胜。  本书是一部讲述复仇的惊险小说，主要情节跌宕起伏，迂回曲折，从中又演化出若干次要情节，小插曲紧凑精彩，却不喧宾夺主；情节离奇却不违反生活真实。就结构来说，小说开卷就引出几个主要人物，前面1/4写主人公被陷害的经过，后面3/4写如何复仇，脉络清楚，复仇的3条线索交叉而不凌乱，保持一定的独立性之后才汇合在一起。因此，本书被公认为通俗小说中的典范。这部小说出版后，很快就赢得了广大读者的青睐，被翻译成几十种文字出版，在法国和美国多次被拍成电影。100多年以来，这本书拥有了难以计数的读者。  （此为下卷，上卷请移步： http://read.douban.com/ebook/743022/ ）  亚历山大·仲马，世称大仲马，法国19世纪积极浪漫主义作家。其祖父是候爵德·拉·巴那特里，与黑奴结合生下其父，名亚历山大，受洗时用母姓仲马。法国大革命爆发后，亚历山大·仲马屡建奇功，当上共和政府将军。大仲马终生信守共和政见，一贯反对君主专政，憎恨复辟王朝，不满七月王朝，反对第二帝国。他饱尝种族歧视，心中受到创伤。家庭出身和经历使大仲马形成了反对不平、追求正义的叛逆性格。大仲马自学成才，一生写的各种类型作品达300卷之多，主要以小说和剧作著称于世。大仲马的剧本《享利第三及其宫廷》（1829）比雨果的《欧那尼》还早问世一年。这出浪漫主义戏剧，完全破除了古典主义“三一律”。大仲马小说多达百部，大都以真实的历史作背景，以主人公的奇遇为内容，情节曲折生动，处处出人意外，皆是通俗小说中的典范之作。,416133字,39.99元
我要我们在一起,https://pic.arkread.com/cover/ebook/f/480681155.1727767053.jpg!cover_default.jpg,https://read.douban.com/ebook/480681155/,饶雪漫,苏莞尔是个喜爱文学的乖乖女生。五岁那年险些遇到一场车祸，幸得一位陌生的张阿姨相救才死里逃生。苏莞尔的妈妈非常感激，并将贫困的张阿姨的儿子叶天宇收为义子，莞尔十岁那年，天宇双亲去世，他跟着叔叔远走他乡，从此断绝了与莞尔一家的来往。随着时光的流逝，在少女莞尔的心里，一直都没有过那个陪自己度过童年时光的人。本以为一生都难再见，谁知道十六岁的某一天。却会在一种非常奇怪的方式下与叶天宇重逢——她竟成了叶天宇的抢劫对象！  叶天宇的重新出现在苏莞尔的生活中掀起了轩然大波，面对已经和当年大不相同的叶天宇，面对叶天宇的反复无常和不可理喻，美丽倔强的莞尔却一直不愿放弃，并且始终坚持：我要我们在一起。  她是否可以如愿？“人字的结构就是相互的支撑，只要你愿意，谁都可能谁幸福。”  饶雪漫，作家、编剧。  十四岁开始写作，著有六十余部作品，有“文字女巫”之称，是当之无愧的青春文学代表人物，作品多次登上全国畅销书榜。  文学作品代表作：《左耳》《沙漏》《离歌》《雀斑》《那些女生该懂的事》等。,92725字,19.99元
这个电影我穿过,https://pic.arkread.com/cover/ebook/f/485894633.1732679131.jpg!cover_default.jpg,https://read.douban.com/ebook/485894633/,梦魇殿下,【女主宁宁穿越各种真实事件改编电影中苏爆全场。】  【小说+穿越+无限流+悬疑+脑洞+灵异+救赎+高能】  宁宁是个演技很烂的星二代，从母亲手里得到一张神秘电影票，按照她的吩咐，去了一个叫人生电影院的地方。  这是个老旧又神秘的电影院，每天晚上门口会张贴不同海报，上演不同的电影，当宁宁使用手里的票，进入电影院之后，她的名字就出现在门口的海报上，而她本人则穿越到了正在播放的那部电影内，成为了里面的一名角色。  一开始宁宁将这当成磨炼自己演技的地方但是在几场电影之后，她渐渐发现，她穿越的并不是虚构的电影，而是历史上发生过的真实故事而她在电影里的所作所为，会改变未来......    梦魇殿下，南昌作协成员，原晋江人气作者，文字幽默，情节生动，想象瑰丽，擅长温馨励志题材。为晋江明星作者，作品常登月榜、季榜、年榜。  已出版长篇：《三王一后》《神马都是浮云》《开门见夫》《艳骨》《恃宠而骄》  已出版短篇：《年糕的进化史》《乌骓之梦》《囚蛟》《紫檀万年》《我的班长不可能这么可爱》《暗杀小红帽》《人鱼之夏》《槐仙》《断罪之剑》等  海外出版：《艳骨》  已售影视游戏版权：《艳骨》《我有特殊的睡觉技巧》《梦魇王座》,602076字,24.0元
我拒绝成为天才鹦鹉,https://pic.arkread.com/cover/ebook/f/445343059.1697593072.jpg!cover_default.jpg,https://read.douban.com/ebook/445343059/,"[美] 本·勒纳, 译者: 冯洁音",★入选奥巴马年度书单、普利策奖短名单，横扫《纽约时报》《时代周刊》《卫报》《泰晤士报》等无数媒体年度榜单，詹姆斯·伍德、乔纳森·弗兰岑、萨莉·鲁尼盛赞的里程碑式作品。  ★理解当代美国社会与文化的必读书。小说透过书写辩论赛选手和他的心理学家父母的生活，描绘了四十年来美国民众的日常生活和精神状况，揭示了中产阶级虚假脆弱的优越感和更根深蒂固的焦虑，以及保守和自由之间的巨大裂隙。  ★作者本·勒纳语言风格十分独特，抒情中充满幽默与嘲讽，在极简与繁复之间自如穿梭，在人物内心世界描写与世情画卷的描绘之间巧妙编织，形成当代小说叙事的华丽高峰。  来自美国堪萨斯托皮卡的高中生亚当·戈登，辩论高手、诗人、偏头痛患者，即将登台参加全国演讲和辩论锦标赛。  他的父母正坐在台下紧张地等待观看——乔纳森和简，二人都是心理医生。  乔纳森明白心理医生的愚蠢错误：他们以为，既然他们能分析自己的情感，就能超越和克服这些情感。但事实上，他们更多时候是在喂养这情感。  他们的生活也是一场漫长的心理分析。但它并未带来治愈，反而引发情感失衡，直到压力爆发，光滑的表面断裂，一切才又渐渐回到正常……  那是1997年，像一场热烈、喧嚣、不知为何结果不太美好的派对。像是偏头痛、光幻视和永恒。    本·勒纳（Ben Lerner，1979— ），美国诗人、小说家、批评家，生于堪萨斯州托皮卡，富布赖特奖金、古根海姆奖金和麦克阿瑟天才奖得主。现于纽约布鲁克林学院任教。诗集《偏航角》曾入围国家图书奖决选名单，《我拒绝成为天才鹦鹉》入围2020年普利策奖短名单。,176701字,65.0元
环形世界,https://pic.arkread.com/cover/ebook/f/331413130.1653693334.jpg!cover_default.jpg,https://read.douban.com/ebook/331413130/,"[美] 拉里·尼文, 译者: 吴可颖",路易斯·吴迎来了他的二百岁生日，他走进转移亭，世界各地转眼就到。他本想纵情狂欢一天，却鬼使神差地撞上了最神秘的外星人——傀儡师。  傀儡师拥有高超的技术，但个个胆小如鼠。出人意料的是，吴撞上的这名傀儡师竟然盛情邀请他加入史上最大胆的星际冒险，旅伴还有永远幸运的地球女孩蒂拉、脾气火暴的克孜星人。  两个人类和两个外星人一起登上超光速飞船，飞临傀儡师那令人生畏的新发现——一个绕恒星转动的环形人工天体。探险队员们靠近观察，不料却被不明武器击中，坠向硕大无朋的圆环。在圆环那相当于三百万个地球总面积的土地上，他们必须找到唯一一条生路……    拉里·尼文（1938~），美国著名科幻作家。1938年生于加利福尼亚州洛杉矶市，1962年毕业于堪萨斯州的瓦西巴大学。1964年，尼文发表了首篇科幻小说《最寒冷的地方》，从此踏上科幻之路，很快成为科幻界的中坚力量。  尼文备受世人推崇的作品是《环形世界》（1970），该作品一举为他赢得了雨果奖、星云奖、轨迹奖和澳大利亚科幻成就奖——迪特玛奖四座奖杯，被公认为硬科幻的经典之作。2015年，美国科幻奇幻作家协会授予他“达蒙·奈特纪念大师奖”。他的重要作品还有获得了雨果奖和轨迹奖双提名的《环形世界工程师》等。,234310字,17.99元
刀锋：读客三个圈经典文库,https://pic.arkread.com/cover/ebook/f/124841777.1653699159.jpg!cover_default.jpg,https://read.douban.com/ebook/124841777/,"[英] 毛姆 , 译者: 武书敬, 译者: 宋宗伟",越过刀锋实属不易，因而智者常言救赎之道艰辛。——《迦托·奥义书》  青年飞行员拉里在一次交战中，亲眼看到好友为救自己而死去。朋友的死让拉里开始重新思考生命的意义。他离开了未婚妻，拒绝体面的工作，开始遍历世界，踏上追寻之路……  在人类文学史上，“故事圣手”毛姆将所有对于人生意义的思考倾注于本书。一出版就震撼文坛，无数青年在本书中找到了自己的灵魂同路人。    毛姆（W.Somerset Maugham，1874—1965），一位“极会讲故事的作家”，一位创作力旺盛的多产作家，一位在20世纪拥有至多读者的作家，一位玩转长篇小说、短篇小说、戏剧的“三栖作家”，一位有着“世界旅行家”称号的作家。毛姆一生热爱旅行和自由，为写作积累素材。创作了《月亮与六便士》《人性的枷锁》《刀锋》《面纱》等许多经典作品。,236464字,19.99元
天空下的两万条街道,https://pic.arkread.com/cover/ebook/f/129737459.1653698516.jpg!cover_default.jpg,https://read.douban.com/ebook/129737459/,"[英] 帕特里克·汉密尔顿, 译者: 华静文",◆在这两万条街道的世界里，我失去了你，但重拾了自己。  ◆本书的出版，是汉密尔顿的作品首次被引入中国。  汉密尔顿，被西方誉为20世纪最伟大的作家之一，在英国当时的小说与戏剧领域，展现着惊人的才华。  在文坛，乔治·奥威尔、格雷厄姆·格林、约翰·贝杰曼等同时代写作大师，对其一致盛赞。  在电影界，希区柯克（执导其《夺魂索》）、乔治·库克（执导其《煤气灯下》）……等电影大师，都是他的粉丝，将他的作品多次搬上荧幕，风靡全球。  2019年11月，汉密尔顿代表作之一《孤独之奴》被BBC评为100部影响世界的书之一。  ◆本书为汉密尔顿最具代表性作品，在西方小说界一直被列为经典。  诺贝尔文学奖得主多丽丝·莱辛、戴维·洛奇、尼克·霍恩比、萨拉·沃特斯……一致盛赞。《泰晤士报》《卫报》《独立报》《观察家报》《每日电讯报》等各大媒体齐声盛誉。  ◆献给每一个被生活所迫的年轻人以及我们的爱情。  鲍勃，刚25岁，在伦敦一家酒馆做侍者，由于聪明、得体、利落，深受顾客、老板和同事的喜爱。他勤恳工作，每周按时去银行存钱，努力规划着自己的未来……  直到一天晚上，他遇到漂亮女孩詹妮，然后疯狂地爱上了她。詹妮是酒馆附近街区的站街女，浅薄，对自己的美貌视而不见，喜欢及时行乐，认为鲍勃爱她“有点疯狂”。但爱情来了，他完全着迷，不能自拔，“为了这样的美貌，他情愿去死。”尽管他知道她是什么人，知道她永远不会改过自新，不会找到一份“正规”的工作，不会对他忠诚……他做了自己能做的一切，只希望她真的爱上自己。终于，鲍勃的生活完全被打乱，然后一步步走向了失控……  这是一个爱情故事，但从鲍勃陷入迷恋的那一刻起，与他求而不得、无处安放的爱欲所并行的，是他终将面对的现实觉醒和自我救赎之路。他孤独、脆弱、渺小，希望通过爱和拯救一个人，来成为照亮对方，也照亮自己的光芒。但当他明白发生的这一切，接受自己的执念、狂躁和愚笨之后，看见了恋情和人生的真相。故事的最后，失去一切的鲍勃，重新振作了起来。  本书根据作者汉密尔顿本人的真实经历而创作，是其小说代表作。这是一个都市爱情故事，但不仅仅讲述了爱情。围绕这个故事，它展现了都市青年的生存困境，以及对普通生活的忍耐和自我救赎。每一个读者都能在书中找到自己。    帕特里克·汉密尔顿（Patrick Hamilton，1904～1962）  英国小说家、剧作家  近年来，在西方文学市场上，凭借高超的讲故事技巧、让人忍俊不禁的幽默感和永不过时的现实意义，汉密尔顿正重新复兴，被评为“二十世纪最伟大的作家之一”。  小说代表作：《天空下的两万条街道》《宿醉广场》《孤独之奴》  戏剧代表作：《煤气灯下》《夺魂索》,126693字,39.0元
诸葛亮正传（全5册）,https://pic.arkread.com/cover/ebook/f/443248562.1695090579.jpg!cover_default.jpg,https://read.douban.com/ebook/443248562/,若虚,◆诸葛亮从没借东风，更没用过空城计，为你还原一个比《三国演义》更真实、更厉害的诸葛亮！  ◆作者若虚用时十年，翻阅汉代简牍，前后修改七稿。  ◆著名作家马伯庸作序推荐。  ◆作者十年之后全新修订、套装收藏版！  从初通谋略、耕读襄阳，到出师北伐、鞠躬尽瘁，一本书详尽讲述诸葛亮五十四年的壮阔生涯。还原被渲染、神化背后的真实历史，看到一个有血有肉、有喜怒爱憎的诸葛亮，看到诸葛亮作为军事家、政治家、文学家、外交家、书法家的复杂形象。    若虚，原名王祺。自小痴迷于三国史与诸葛亮，十六岁时立志为诸葛亮作传。为了书写真实历史中的诸葛亮，王祺用十年的资料搜集时间穷尽关于诸葛亮的点点滴滴，继之以两年半的笔耕不辍，其间三易其稿，终于著成这部真实的《诸葛亮正传》。,1271440字,299.9元
苍海馆事件,https://pic.arkread.com/cover/ebook/f/476828901.1723175113.jpg!cover_default.jpg,https://read.douban.com/ebook/476828901/,"[日] 阿津川辰海, 译者: 朱东冬",◎“馆系列四重奏”第二部，经典“暴风雪山庄模式”推理小说再掀浪潮  ◎解开密室，识破谎言，指出真凶，侦探要做的仅仅是这些吗？  为了去见不来学校的好友葛城，我前往Y村的苍海馆，没想到再次遭遇命案。  名侦探葛城闭门不出，作为“助手”的我心急如焚。  这时，天降大雨，手机里不断传来洪水警报。就在水逐渐漫进房间的时候，命案再次发生！  逼近的洪水，横陈的尸体，焦急的友人，这一切能让葛城从房间里走出来，承担起名侦探的使命吗？    阿津川辰海 Atsukawa Tatsumi  一九九四年生于东京，毕业于东京大学。二〇一七年以《名侦探不会说谎》参加新人发掘项目“KAPPA‐TWO”，正式亮相推理小说界。之后又创作了《星咏师的记忆》《红莲馆杀人事件》等，屡屡登上日本各大推理小说榜单，是当今日本最受瞩目的推理小说作家之一。  赵婧怡  推理小说作家、译者。代表译作有《苏格兰游戏》《敲响密室之门2》等。,211768字,31.99元
猎头游戏,https://pic.arkread.com/cover/ebook/f/188515911.1653694833.jpg!cover_default.jpg,https://read.douban.com/ebook/188515911/,"[挪] 尤·奈斯博, 译者: 陈荣彬",我是个猎头，干这一行没有多困难，但我可是最厉害的——一部邪恶又疯狂的黑色幽默之作，宛如昆汀遇上科恩兄弟，《权力的游戏》“詹姆·兰尼斯特”主演同名电影原著，豆瓣4万余人高分好评！一桩尔虞我诈的骗局，两个各怀心机的猎人，一场变调的猎头游戏！  罗格·布朗是挪威顶尖猎头，他推荐的人选百分之百会被客户雇用。他在面试应征者时运用FBI的九大侦讯技巧，将他们玩弄于股掌之上，让对方主动昭告一切。这项技能还让罗格得以从事另一项不为人知的工作——偷窃并转卖名画。这个秘密财源帮他维持奢华的生活，负担一栋历史悠久的豪宅，同时资助美丽妻子耗资不菲的画廊生意。某晚在画廊举办的赏画会上，妻子介绍他认识了克拉斯·格雷韦，他不但是一个顶尖科技公司执行总裁的完美人选，而且刚好有一幅价值连城的鲁本斯画作，可以帮罗格解决严重的财务问题。  然而，当罗格闯入格雷韦的公寓后，他发现的不只是那幅画而已，还有妻子掉在卧房床下的手机……与格雷韦相识，也许是罗格这辈子最倒霉的一件事。他那套面试把戏在格雷韦面前彻底失效，而且自从发现妻子出轨后，各种乌龙衰事纷至沓来……    尤·奈斯博，风靡世界的挪威作家，北欧犯罪小说大师，几乎每一部作品都登上挪威图书畅销排行榜。他拿过北欧几乎所有的犯罪小说大奖，包括玻璃钥匙奖、书店业者大奖等，还获得英国国际匕首奖和美国爱伦·坡奖提名，作品被翻译成50种语言，在50多个国家出版，销量突破4500万册。  奈斯博曾是挪威知名的摇滚明星，白天任职于金融业，利用晚上和周末时间演出。不久，他考得金融分析师执照，被挪威知名证券公司高薪挖走。然而工作和乐团越来越难以兼顾，濒临崩溃的奈斯博决定休半年长假。他带着笔记本电脑，跳上飞机，前往澳大利亚，在那里写下了日后让自己声名大噪的“哈利·霍勒警探”系列的第一部——《蝙蝠》。  奈斯博受到英美犯罪小说名家的一致拥戴，迈克尔·康奈利称赞他是“我至爱的惊悚作家”。评论家普遍认为，奈斯博可与丹尼斯·勒翰、詹姆斯·艾尔罗伊、迈克尔·康奈利、伊恩·兰金、雷蒙德·钱德勒等名家相提并论，称他是“挪威犯罪书写的毕加索”；德国《明镜》周刊则赞他为“斯堪的纳维亚的奇迹”。他的读者族群广泛，涵盖纯文学、冷硬推理、黑色小说，以及通俗惊悚小说爱好者。,133953字,29.99元
结爱：南岳北关,https://pic.arkread.com/cover/ebook/f/323151325.1653694153.jpg!cover_default.jpg,https://read.douban.com/ebook/323151325/,施定柔,《结爱》系列丛书完结篇。关皮皮历经生死，终于从沙澜救回了贺兰觿，两人回到C城，等待他们的却是一场空前的灾难。沙澜瘟疫横行，致使狼族倾巢出动，入侵北关，直逼南岳，在峻榞一带发动战争，企图取代贺兰觿成为南岳的领袖。皮皮擅自放走东灵，令狐族失去了灵族的护佑，亦动摇了贺兰觿在本族的地位。各方势力蠢蠢欲动，开始扶植自己的继承人，狐族政局面临巨大的动荡。如此重压下，皮皮与贺兰的婚姻亦产生裂痕，并承受了艰巨的考验。对爱情的忠诚、对狐族的责任、对人类的友好、对苦难的怜悯——祭司大人一贯的原则是否还能支撑他与皮皮寻求生路、走出难关、带领南岳狐族回到以往的和平与安宁？    施定柔，另名玄隐，实力派网络作家、编剧。  2003年开始写作，以水墨风格的武侠代表作“定柔三迷”（《迷侠记》《迷行记》《迷神记》）风行网络，创下千万点击佳绩，独步当时。  “三迷”系列之后开始转型，致力于都市言情、玄幻题材的写作。先后创作的《沥川往事》《再见王沥川》《彩虹的重力》及“结爱”系列（《结爱：异客逢欢》《结爱：犀燃烛照》《结爱：南岳北关》）等均是读者追逐的焦点，畅销不衰。,361931字,36.99元
